text,entity,sentiment,konu,severity,bilet,musteri_hizmetleri,odeme,uygulama,passolig,passolig kart,diger,aksiyon,label
passo uygulamasi bjk kombinesi aliminda ayni koltugu birden fazla kisiye es zamanli sectirip odeme aninda koltuk satilmistir uyarisi veriyor sayelerinde kombine alamadim ustelik vize suresi yetersiz deyip tl vize uzatim bedelini onden alip islem sonunda alay eder kombinemi vermiyor,passo,olumsuz,genel,2,1,1,0,1,0,0,0,1,30
ay once passolig karti siparis ettim hala gelmedi defalarca sikayet ettim passolig iletisime yazdim kimse umursamadi baktim kartin bana gelecegi yok kart ogrenebilir miyim diyorum yine cevap yok degisik bir sistem surekli dagitima cikti musteriye ulasilamadi not birakildi mesaji,passolig kart,olumsuz,diger,2,0,0,0,0,1,1,1,1,63
passolig kart basvurusu yapmaya calisiyorum gundur sayfa hata vermektedir gerekli bilgileri doldurduktan sonra site basa geri atiyor musteri hizmetlerini ariyorum kesinlikle yetkili bir kisiye ulasamiyorum durumdan inanilmaz rahatsizim yetkili kisilerin geri donusunu beklemekteyim,passolig kart,olumsuz,uyelik,2,0,1,0,0,1,1,0,1,51
passolig yas alti kart cikartacagim denedigim hicbir fotoyu kabul etmiyor yuzum gayet gozukuyor gozlerim gozukuyor sacim one geliyor diyedir dusunup saclarimi duzelttim gene olmadi hicbir fotoyu kabul etmiyor yuz bulunamadi diyor,passolig,olumsuz,uyelik,2,0,0,0,0,1,0,0,1,5
passolig kartim dagitima cikti hala gelmedi dun evde oldugum halde size ulasilamadigi icin kartiniz teslim edilemedi mesaj geldi arayan olmadi kartim zaman gelecek ayrica bir takip numarasi falan yok bir donus yaparsaniz sevinirim,passolig kart,olumsuz,diger,1,0,0,0,0,1,1,1,1,63
zamanki passo besiktas kombine skandali kombine satin aliminda sepetime koltuk biletini eklememe ragmen benden odeme almasina bankama sifre gondermesine ragmen sifremi giriyorum ancak bilet satisi gerceklestirilemiyor koltuk baskasina satilmistir uyarisi aliyorum uc gundur iki,passo,olumsuz,genel,2,1,0,1,1,0,0,0,1,34
aktif bank alternatif guvenlik sorusu bloke kaldirma yasindan kucuk oldugum icin blokemi kaldiramiyorum gun sonra maca gidecegim passolig hã¢lã¢ alamiyorum konuda yardimci olmanizi istiyorum yasindan kucugum artik konuya bir el atin maca yetismek istiyorum,passolig,olumsuz,uyelik,2,0,0,0,0,1,0,0,1,5
merhaba passo uzerinden fenerbahce spor kulubu futbol kombinesi almaya calisiyorum ancak gorseldeki bir hata veriyor isleme devam edemiyorum konu hakkinda kurum uzerine duseni yapip yardimci olabilir memnun olurum bilgilerinize,passo,olumsuz,uygulama,2,1,0,0,1,0,0,0,1,10
passolig telefon numarami guncellemek istiyorum eski numarama sms gonderiyorlar nasil bir mantiktir anlamis degilim degismis iptal olmus bir numaraya icin sms yollanir passo yetkilileri bir an once magduriyetimi gidersinler bilet kombine alamiyorum,passolig,olumsuz,uyelik,2,1,0,0,1,1,0,0,1,38
passolig kart basvurusu yaptim ucretini odedim fakat kart tarafima ulasmadi surecte maca gitmedigimden dikkat etmedim tarafima hicbir mesaj gonderilmedi sistemlerinde gonderilmis gorunuyormus sonra fotograf uyumsuzlugundan kartim kendi kendine iptal olmus bana yine bir haber,passolig kart,olumsuz,genel,2,1,1,1,1,1,1,1,1,127
passolig is yeri telefon bilgisine hata veriyor seyi tamamladim numarada takili kaldim yardimci olabilir misiniz sabit hat cep telefonu dedim olmadi ev telefonu kismina gecemedim onda hata verir mi bir bilgim yok tesekkurler,passolig,olumsuz,uyelik,1,0,0,0,0,1,0,0,1,5
passo com tr ye giremiyorum hesabiniz askiya alinmistir islemlerinize devam edebilmek icin sifremi unuttum akisini takip ederek yeni sifrenizi belirlemeniz gerekmektedir hatasi aliyorum sifremi unuttum deyince kullanici kilitli lutfen cagri merkeziyle irtibata geciniz cagri merkezi il,passo,olumsuz,uygulama,2,0,1,0,1,0,0,0,1,15
passolig ten besiktas kombinesi almaya calisirken sepetime ekleyip satin alma islememi tamamlamama ragmen satin alma isleminden sonra koltuk satilmistir uyarisi veriyor nasil mantikli olabilir sepetime ekledikten sonra dakika icerisinde alimimi gerceklestiriyorum baskasi sepetine ekleyip ben,passolig,olumsuz,genel,2,1,0,0,1,1,0,0,1,38
hayirli isler kolay gelsin passo lig ekibi onceden kendi postam telefon numaramla passo lig uye oldum simdi giris yapamiyorum eski hesabima gmail onay kodu gelmiyor kac denememe ragmen hatali bilgiler cevabini aliyorum bana yardimci olursaniz cok sevinirim,passo,olumsuz,uygulama,2,0,0,0,1,1,0,0,1,23
passolig kart basvuru formunda doldurmami istediginiz seri no dogru sekilde girmeme ragmen hata veriyor uygulamadan siteden hata veriyor konuyla ilgili donusunuzu bekliyorum nasil olur kere denememe ragmen kabul etmez sasirdim,passolig kart,olumsuz,uyelik,1,0,0,0,1,1,0,0,1,23
merhabalar passolig den besiktas kombinesi aldim guney alttan tarihinde hesabima yuklenmedi yuzden bir girdim iki para cekildi bununla ilgili yardiminizi bekliyorum konuyla ilgili yerlere ilettim tarihleri kisitli olabilir yuzden,passolig,olumsuz,odeme,2,0,0,1,1,1,0,0,1,54
ocak dogumlu cocugum icin passolig almaya calisiyorum fakat sistem telefona gelen kodu girdikten sonra basa atiyor yastan dolayi passolig cikartmama gerek yok yoksa sistemsel bir hata yardimci olmanizi istiyorum tesekkur ediyorum ilginize,passolig,olumsuz,uyelik,1,0,0,0,1,1,0,0,1,23
passolig telefon numarasi guncelleme telefon numarami degistirdim sistemde kayitli telefon numarami guncellemek icin aradigimda tek kullanimlik sifre yolluyor fakat numaraya erisimim artik yok yeni uyelik olusturmama izin vermiyor nasil cozebilirim anlamadim,passolig,olumsuz,uyelik,1,0,0,0,1,1,0,0,1,23
passolig kartimda eski numaram kayitli hala yalniz ben onu kullanmiyorum yeni numaram var bunu kullanmak istiyorum bundan sebep numara degisikligi yapmak istiyorum fakat aradigimda benden yok dilekce doldurun yok kimligi cekip suraya gonderin deniliyor bankalarda bile subeye gitmeden numaram,passolig kart,olumsuz,uyelik,1,0,0,0,1,1,1,0,1,60
passolig den aldigim mac biletimi goruntuleyemiyorum kapidaki guvenlige pasaport ibrazi yaptiktan sonra aktif olacak uyarisi veriyor gerekli bildirimleri yapmama ragmen hala cozum olmadilar isi halledin artik bir olayi gundur cozemiyor olmamiz konuda aciklayici bilgi vermeden bastan,passolig,olumsuz,uygulama,2,0,0,0,1,1,0,0,1,23
passolig ten sene besiktas icin kombine aliyorum sene yenileme mesaj gelmediginden sureyi kacirdik gun once saat oturduk bilgisayar basina mobilden web den almaya calistik hadi dedik yogunluk vardir bir son kategori tl sonraki kategori,passolig,olumsuz,uygulama,2,0,0,0,1,1,0,0,1,23
passolig basvurusu yapiyorum almanya dan birkac kere denedim cep telefon numarasini yaziyorum sms kodu gelmiyor yapmam gerek numarami dogru yazdigim halde birkac kere denedim olmadi yardimci olursaniz sevinirim simdiden tesekkur ederim hayirli isler,passolig,olumsuz,uyelik,1,0,0,0,0,1,0,0,1,5
passo dan kombine aldim gorseldeki sahayi gosterdigi bolume yakin olan numarayi sectim tam tersi olmaliymis uzak yeri almisim bununla ilgili bir degisiklik yapmak istedigimde kulup passolig gorusmem gerektigini soyledi fakat asla hicbir numaradan ulasamadim saha bilgilendirme,passo; passolig,olumsuz,diger,1,1,0,0,0,1,0,1,1,42
passo uygulamasi uzerinden sepetime ekledigim yili besiktas kombinesini odeme ekraninda gerekli islemler gerceklestirdikten sonra koltuk onceden satilmistir hatasi islemi gerceklestiremedim sepetimde bana ait olan koltuk nasil onceden satiliyor musteri hizmetlerini arayip bilgilend,passo,olumsuz,genel,2,1,0,0,1,0,0,0,1,10
passolig para yatirma sorunu gun once passolig banka kartina bilet almak icin tl yatirdim para hesabiniza gecti dedi ancak gecmedi sonra tekrar tl yatirdim yine gecmedi fakat yatirdigim yerden para dustu size bunlarin goruntulerini attim gun oldu geri hesaba yansiyor pa,passolig,olumsuz,odeme,2,0,0,0,1,1,0,0,1,23
passolig den vize guncelleme yaparken api amount tutar hatasi seklinde gonderiniz seklinde bir hatayla karsilasiyorum yarin maca gidecegim kisa zamanda cozulmesini talep ediyorum sorunu ilk goruyorum su an sitede baska sorunu yasayanlar var,passolig,olumsuz,odeme,2,0,0,1,1,1,0,0,1,54
passolig kasimpasa on odemeli kartimin bilet suresini uzatamiyorum lira bedel gosteriyor kart bilgilerimi girdigimde lira tutar giriniz diyor siteden uzatmaya calistigimda orada bilet uzatacak sadece banka karti gozukuyor on odemeli kartim gozukmuyor,passolig,olumsuz,genel,2,1,0,1,1,1,0,0,1,74
passolig karti basvurusu icin mobilden yaptim odemeyi alip isleminiz gerceklestirilmiyor diyerek basvuru yapilmamis gorunuyor mobilde musteri temsilcisine baglanmak icin saatlerce bekletilip baglanmiyor kisa zamanda aranmayi talep ediyorum,passolig kart,olumsuz,odeme,2,0,1,1,1,1,1,0,1,114
tarihinde passolig uygulamasinda dogu ust blogundan tl lik besiktas kombine biletini aldim odemesini yaptim kombinem passo yuklenmedi passo uygulamasindan cozum alakali bir sey yok kombinemin yuklenmesini istiyorum parami iade etsinler tam bir rezil uygul,passolig; passo,olumsuz,odeme,2,0,0,1,1,1,0,0,1,54
passolig karti basvurusu yapamiyorum sitede uygulamada durmadan hata veriyor hicbir sekilde basvuru sekmesine giris yapamiyorum durmadan geriye atiyor aramama ragmen sorunum duzelmedi birden farkli telefondan denememe ragmen bir turlu basvuru yapamiyorum,passolig kart,olumsuz,uyelik,2,0,0,0,0,1,1,0,1,26
fb kombine almak icin kac gundur bekliyoruz dun oncelikli kod almak istedik aninda tukendi gozuktu alamadik bugun genel satista girdik bilet sectim koltuk secin diyor yonlendiriyor bos koltuk yok kac denedim olmadi madem koltuk sectirmiyorsun oyaliyorsun insanlari passo,passo,olumsuz,genel,1,1,0,0,1,0,0,0,1,10
passolig kartimda eski telefon numaram kayitli oldugu icin sisteme giris yapamiyorum numarami guncelleyemiyorum sms alamiyorum degistirmeye calistigimda onay icin sms olarak gelen kodu istiyor eski numaraya geldigi icin sifremi degistiremiyorum nasil cozum bulabilirim,passolig kart,olumsuz,uyelik,1,0,0,0,1,1,1,0,1,60
passolig kullanici hesabim kilitlendi sefer aramama mail atmama iletisim formu doldurmama ragmen kilidi acamiyorum gundur sorunum devam ediyor cozum bulamadim guvenlik sebebiyledir anliyorum kimlik tarama yuz tarama vs bir sekilde acilabilmesi gerekiyor acil cozum istiyorum,passolig,olumsuz,uyelik,2,0,0,0,1,1,0,0,1,23
tarihinde passolig kayit oldum telefon faturamdan tl bir miktar kesildi ancak ekteki mesajda kredi kartinin onaylanmadigi belirtildi kayit islemini telefonumdan passolig uygulamasi uzerinden yaptigim icin odeme secenegi dogrudan vodafone faturama yansidi fakat kredi karti on,passolig,olumsuz,odeme,1,0,0,1,0,1,0,1,1,58
passo uzerinden fenerbahce kombinesi almaya calisiyorum sene boyunca iyi bir yerden izleyebilmek adina calisip biriktirdigim para kombine almak istedim ancak genel satisa ciktiginda saat taraftar kart numarami kabul etmedi aksam kadar dakika denedim ancak sonucunda bana verdi,passo,olumsuz,odeme,1,0,0,1,1,0,0,0,1,19
passolig kayitli telefon numaram kullanmadigim eski numaramdir yeni telefon numaram guncelleme yapmak istiyorum ancak kodu eski telefon numarama gonderiyor koda ulasamiyorum nedenle bir islem yapamiyorum yardimci olursaniz sevinirim,passolig,olumsuz,uyelik,1,0,0,0,1,1,0,0,1,23
passolig basvurusu yapmaya calisiyorum telefondan tarayici uzerinden sabahtan beri deniyorum seferinde hata veriyor hemen al kismina tikladigimda bilgi girme ekrani bazen geliyor bazen gelmiyor bilgileri girdigimde yeniden ana sayfaya atiyor yarinki mac icin bilet almak istiyoru,passolig,olumsuz,genel,1,1,0,0,1,1,0,0,1,38
passolig hesabim kitlendi yetkiliyle gorusun hatasi aliyorum hesabima giris yapamiyorum ustelik numarali telefonu dakika beklememe ragmen kimse cevap vermiyor durum beni cok magdur etti cunku mac gunu bilet almak icin hesabima ihtiyacim var su an erisimim yok passol,passolig,olumsuz,uyelik,2,0,1,0,1,1,0,0,1,48
passolig kartimin numarasini degistirmek istiyorum eski kapali olan numaraya mesaj atiyor yapamiyorum ustune musteri hizmetlerini ariyorum nkolay bir uygulama uzerinden numara guncelleme yapmaya calisiyorum olmuyor ben hayatimda boyle cozumsuz sacma sapan bir uygulama gormedim iletisim,passolig kart,olumsuz,uyelik,2,0,1,0,1,1,1,0,1,90
tarihinde oglum passo hesabina tl para gonderdi ancak karti kisitli oldugu icin parayi hesabina aktarmadilar geri iade edeceklerini ilettiler yaklasik haftadir gun ariyoruz musteri temsilcisi surekli gerekli yerlere ilettim diyor ancak parayi hesaba yuklemiyorlar geri,passo,olumsuz,odeme,1,0,1,1,1,0,0,0,1,44
merhaba passolig girmeye calisiyorum fakat hesabim kilitlendi acilmasi icin destek ekibine basvurun yazisi cikiyor yapmam gerekiyor yardimci olur musunuz telefon numarasi farkli bir yerden mi yapmam gerekiyor konu hakkinda yardimci olursaniz sevinirim,passolig,olumsuz,uyelik,1,0,0,0,1,1,0,0,1,23
passolig zamanki soruna devam ediyor kadar kotu bir sistemi olup hicbir sekilde duzeltmeyen bunu bize reva gorenleri kiniyorum temmuz sezon baslamadan kart basvurusu yapamiyoruz musteri hizmetleri yogunluktan sistemlerde ariza var diyor yogunlugu sezon baslamadi takimla,passolig,olumsuz,genel,2,1,1,1,1,1,1,1,1,127
passolig hesabima girdim mac biletimi almaya calisirken vizeleme yapmami istedi yaptim fakat bilet satin alma islemini tamamladigimda islemde sorun olustu dedi kartimdan parayi cekti musteri hizmetlerini ariyorum telesekreter disinda birisine baglanamiyorum,passolig,olumsuz,odeme,2,0,1,1,1,1,0,0,1,84
passolig banka kartima kredi kartimdan para yukledim para hala hesabima gecmedi passolig in iletisim ekibine ulasamiyorum musteri temsilcisine baglanirken kod gelmiyor uygulamaya yardimci olmanizi bekliyorum hizli zamanda boyle bir sirket parayi nasil kadar yavas gecirebilir,passolig,olumsuz,odeme,2,0,1,1,0,1,0,0,1,45
passolig kart basvuru yapamiyorum tum bilgilerimi eksiksiz girmeme ragmen kartimi olusturamiyorum yarin mac var acil cozum lutfen,passolig kart,olumsuz,uyelik,2,0,1,0,0,1,1,0,1,51
passo uygulamasi uzerinden sepetime ekledigim yili besiktas kombinesini odeme ekraninda gerekli islemler gerceklestirdikten sonra koltuk onceden satilmistir hatasi islemi gerceklestiremedim sepetimde bana ait olan koltuk nasil onceden satiliyor musteri hizmetlerini arayip bilgilend,passo,olumsuz,genel,2,0,1,1,1,0,0,0,1,44
sitesi uzerinden passo mobil uygulamasi uzerinden uygulamaya girerken kullanici kilitli lutfen cagri merkeziyle irtibata geciniz hatasi aliyorum cagri merkezini aradigimda cok uzun bir sure sirada bekledim fakat geri donus yapilmayinca kapatmak zorunda ka,passo,olumsuz,cagri merkezi yetkinlik,2,0,1,0,1,0,0,0,1,15
passolig posta adresimi guncellemek istiyorum su an kombine alamadim sisteme posta adresimi guncellemistim yuzden alamadim cunku su an sistemde eski posta adresim gozukuyor ben postaya ulasamiyorum passolig yeni guncel posta kayitli fakat passolig hesabinizi eklemeniz gere,passolig,olumsuz,uyelik,2,0,0,0,0,1,0,0,1,5
passo nun mobil uygulamasi yuzunden kombine alamadim ilk dakika zaten girilmedi webden deneyince girdim zaten biletler bitmis sikayetciyim madem boyle bir sorununuz var uygulamayi aciyorsunuz uygulamaniz yuzunden binlerce kisi magdur durumda,passo,olumsuz,uygulama,2,0,0,0,1,0,0,0,1,4
passo lig uygulamasindan fenerbahce kombinesi almak istedim bugun satisa cikacak bilgisi verilmisti saat ten kadar sisteme giremedim te sistem acildi tum yer satin alinamaz olmustu bence passo ligi yonetiyorsa yerleri aciktan birilerine satiyor cu,passo,olumsuz,uygulama,1,0,0,0,1,0,0,0,1,4
passolig basvurusu yaptim kartim elime ulasmadi musteri hizmetlerini aradigimda resim yukleme yarida kaldi dediler tekrar formu doldurduktan sonra sifre kodu gelmedi sonra tekrar musteri hizmetlerini aradigimda bloke oldugunu soylediler blokeyi kaldirdim kod geldi sifrem olmuyor,passolig,olumsuz,diger,1,0,1,0,0,1,1,1,1,93
passolig den fenerbahce kombinesi alacagim fakat yazi cikiyor bilet bitmesi imkansiz bir sey lutfen hizlica cozulmesini istiyorum bilet bitse su an uygun bilet yok demez bilet yok der sorunumun hemen giderilmesini saat kadar talep ediyorum,passolig,olumsuz,genel,2,1,0,0,0,1,0,0,1,11
passolig mobil uygulamasinda maca gir yazan noktaya basiyorum passo kartimin hesabima bagli olmadigini goruyorum sonra karti bagla tikliyorum telefon numarami girdikten sonra numarama gelen sms kodunu giriyorum karsima lutfen stadyum gise personeline pasaportunuzu ibraz,passolig; passo,olumsuz,uygulama,2,0,0,0,1,1,1,1,1,98
passolig karta basvuru yaptim birkac gun sonra tarafima sms bildirim yapilip yuklemis oldugum fotografin uygun olmadigini gonderilen link uzerinden degistirmem gerektigini soylediler fakat linke tikladigimda fotograf degisikligi icin herhangi bir sekme bulunmuyor degistiremiyorum uc,passolig kart,olumsuz,uyelik,2,0,0,0,1,1,1,0,1,60
numarami degistirdigim icin passolig giris yapamiyorum numarami guncelleyen bir yol bulamiyorum sorunun duzelmesini istiyorum sorun icin nasil bir cozum yolu bulabiliyoruz bunun hakkinda bir seyler yapilabilmesi gerekiyor ilgilenirseniz sevinirim hicbir sekilde cozum bulamadim,passolig,olumsuz,uyelik,1,0,0,0,1,1,0,0,1,23
merhaba bugun saat te internet uzerinden passolig para yukledim kart hesabima hala dusmedi defalarca aramama ragmen cozum bulamadim yardimci olur musunuz umarim buradan hizli cozume kavusur yarin kombine alabilirim dort gozle bekliyorum,passolig,olumsuz,odeme,1,0,0,1,0,1,0,0,1,20
passolig karta basvuru yaptim birkac gun sonra tarafima sms bildirim yapilip yuklemis oldugum fotografin uygun olmadigini gonderilen link uzerinden degistirmem gerektigini soylediler passo uygulamasindan degistirmeye calistim olmadi fakat linke tikladigimda fotograf degisikligi,passolig kart; passo,olumsuz,uygulama,1,0,0,0,1,1,1,0,1,60
adima duzenlenen fenerbahce logolu passolig karti temmuz tarihinden itibaren musteriye ulastirilamadi not birakildi adres yetersiz bahaneleriyle tarafima iletilmedi takiben ekim tarihinde sistem uzerinde kartin imha edildigi yaziyor sezonu boyunca yalnizca passo mo,passolig kart; passo,olumsuz,diger,2,0,0,0,1,1,1,1,1,98
passolig kart cikarmak istiyorum sabit hat istiyor ben sabit hat bilgisine sahip degilim kullanmiyorum kartimi nasil alabilirim olabildigince erken tarafima donulurse mutlu olurum agustos taki besiktas galatasaray derbisini kacirmak istemiyorum,passolig kart,olumsuz,uyelik,2,0,0,0,0,1,1,0,1,26
passo lig kart basvurusu yaptim acenteye teslim edildi yaziyor hangi acente takip numarasi hicbir bilgi yok yardimci olanda yok tek bir kurumun yetkili olmasi bence cok yanlis kalitesiz hizmet umarim bir sirketle isim olmaz,passo,olumsuz,diger,1,0,1,0,0,1,1,1,1,93
