text,entity,sentiment,konu,severity,bilet,musteri_hizmetleri,odeme,uygulama,passolig,passolig kart,diger,aksiyon,label,clean_text
passolig kart basvurusu yaptim gerekli odemelerimi hepsini bir bir yaptim ancak mac icin bilet almam gerekiyor bilet almak icin passolig uygulamasina bilgilerimi girdigimde kabul etmiyor kayitli kullanici bulunamadi hata veriyor yapmam gerekiyor,passolig kart; passolig,olumsuz,uyelik,2,0,0,0,1,1,1,0,1,60,passolig kart basvurusu yaptim gerekli odemelerimi hepsini yaptim mac icin bilet almam gerekiyor bilet almak icin passolig uygulamasina bilgilerimi girdigimde kabul etmiyor kayitli kullanici bulunamadi hata veriyor yapmam gerekiyor
passolig telefon kaydim eski numaram oldugu icin guncellemek istiyorum ariyorum eski numarama sifre gidiyor numarami guncellemek istiyorum yardimci olur musunuz lutfen su an para yuklemesi yapamiyorum oyle olunca acil yardim istiyorum,passolig,olumsuz,uyelik,1,0,1,0,1,1,0,0,1,48,passolig telefon kaydim eski numaram oldugu icin guncellemek istiyorum ariyorum eski numarama sifre gidiyor numarami guncellemek istiyorum yardimci musunuz lutfen su an para yuklemesi yapamiyorum oyle olunca acil yardim istiyorum
passolig uyelik formunu doldururken is yeri telefonunuzu kontrol ediniz uyarisi aliyorum formu doldurmaya devam edemiyorum defalarca denememe ragmen sonuc alamadim konu ilgili musteri temsilcisini aradim link attilar sekilde olmadi sonuc alamadim,passolig,olumsuz,uyelik,2,0,1,0,1,1,0,0,1,48,passolig uyelik formunu doldururken is yeri telefonunuzu kontrol ediniz uyarisi aliyorum formu doldurmaya devam edemiyorum defalarca denememe ragmen sonuc alamadim konu musteri temsilcisini aradim link attilar sekilde olmadi sonuc alamadim
passolig kart basvurusu yapacagim alan kodu hatali diyor yaziyorum kabul etmiyor olarak deniyorum yine olmuyor ayrica telefon numarasi eksik kaliyor bunu nasil duzeltebilirim bayagi denedim olmadi yardimci olabilir misiniz konya galatasaray in maci icin,passolig kart; passolig,olumsuz,uyelik,2,0,1,0,1,1,0,0,1,48,passolig kart basvurusu yapacagim alan kodu hatali diyor yaziyorum kabul etmiyor deniyorum olmuyor ayrica telefon numarasi eksik kaliyor nasil duzeltebilirim bayagi denedim olmadi yardimci olabilir misiniz konya galatasaray maci icin
fenerbahce goztepe maci icin passolig karta basvurmustum bilet bulamadigim icin kartimi iptal ettirmek ucret iadesi almak istiyorum musteri hizmetleriyle iletisime gectigimde istedigim sonucu elde edemedim kart iptali ucret iadesi istiyorum,passolig kart; passolig; passo,olumsuz,iptal,1,0,0,1,0,1,1,0,1,57,fenerbahce goztepe maci icin passolig karta basvurmustum bilet bulamadigim icin kartimi iptal ettirmek ucret iadesi almak istiyorum musteri hizmetleriyle iletisime gectigimde istedigim sonucu elde edemedim kart iptali ucret iadesi istiyorum
sayin omer kartal passolig banka karti basvurunuzda kullandiginiz fotograf uygun degildir lutfen passolig com tr ye giris yaparak yeniden fotograf yukleyiniz gun icerisinde islemi yapmamaniz durumunda basvurunuz iptal edilecektir yapamiyorum yardimci olursaniz sevinirim tesekkurler,passolig,olumsuz,uyelik,1,0,0,0,1,1,0,0,1,23,sayin omer kartal passolig banka karti basvurunuzda kullandiginiz fotograf uygun degildir lutfen passolig giris yaparak fotograf yukleyiniz gun icerisinde islemi yapmamaniz durumunda basvurunuz iptal edilecektir yapamiyorum yardimci olursaniz sevinirim tesekkurler
bundan yil once passolig karti almistim eski telefon numaram kayitli ancak telefon numaram guncellendi su an eski numaram kullanilmiyor passolig sistemine girebilmek icin eski telefonuma gonderilen kodu istiyor sistem musteri hizmetlerine baglanamadim mac bileti alacagim bugun halledilmes,passolig kart; passolig,olumsuz,uyelik,2,0,1,0,1,1,0,0,1,48,once passolig karti almistim eski telefon numaram kayitli telefon numaram guncellendi su an eski numaram kullanilmiyor passolig sistemine girebilmek icin eski telefonuma gonderilen kodu istiyor sistem musteri hizmetlerine baglanamadim mac bileti alacagim bugun halledilmes
passolig uye oldum gunden beri kadar bahis sitesi varsa telefonumu mesgul ediyor ayiptir gunahtir sizlere guvenip telefon numaramizi veriyoruz kimlik bilgilerimizi veriyoruz uye olmak icin para istiyorsunuz onu veriyoruz bilgilerimizi telefon numaralarimizi satip orala,passolig,olumsuz,diger,2,0,1,0,0,1,0,1,1,52,passolig uye oldum gunden bahis sitesi varsa telefonumu mesgul ayiptir gunahtir sizlere guvenip telefon numaramizi veriyoruz kimlik bilgilerimizi veriyoruz uye icin para istiyorsunuz veriyoruz bilgilerimizi telefon numaralarimizi satip orala
passolig den paso kart cikarmak icin basvuruda bulunmak icin bilgilerimi girerken kimlik seri numarami dogru yazmama ragmen kabul etmiyor yapmaliyim yeni sezon maclarina katilmak istiyorum passo ekiplerinin durumla ilgilenmesini istiyorum simdiden tesekkurler kolay gelsin,passolig,olumsuz,uyelik,1,0,1,0,1,1,0,0,1,48,passolig paso kart cikarmak icin basvuruda bulunmak icin bilgilerimi girerken kimlik seri numarami dogru yazmama ragmen kabul etmiyor yapmaliyim yeni sezon maclarina katilmak istiyorum passo ekiplerinin durumla ilgilenmesini istiyorum simdiden tesekkurler kolay gelsin
merhaba benim passolig kartimin fotografi kabul edilmedi ben hicbir yerden degistiremiyorum bana gelen mesajda su yaziyor sayin muhammed ali passolig banka karti basvurunuzda kullandiginiz fotograf uygun degildir lutfen pasolig com tr ye giris yaparak yeniden fotograf yukleyiniz gu,passolig kart; passolig,olumsuz,uyelik,2,0,0,0,1,1,1,0,1,60,merhaba passolig kartimin fotografi kabul edilmedi hicbir yerden degistiremiyorum gelen mesajda su yaziyor sayin muhammed ali passolig banka karti basvurunuzda kullandiginiz fotograf uygun degildir lutfen pasolig giris yaparak fotograf yukleyiniz gu
passolig kartimi yenilemeye calisiyorum fakat hatayi veriyor amount olarak giriniz uygulamanin kendisinden sikayet talebi olusturdum fakat geri donus yapan kimse olmadi koca ulkenin kullandigi bilet sitesinin haline bakin icler acisi gercekten,passolig kart; passolig; passo,olumsuz,odeme,2,0,0,1,1,1,1,0,1,94,passolig kartimi yenilemeye calisiyorum hatayi veriyor amount giriniz uygulamanin kendisinden sikayet talebi olusturdum geri donus yapan olmadi koca ulkenin kullandigi bilet sitesinin haline bakin icler acisi gercekten
fenerbahce spor kulubu passolig kart basvurusu yaptim mobil odeme ucreti odedim musteri hizmetlerini ariyorum kisa zamanda donus yapilacak deniyor gun oldu odeme bilgilerimi atmama ragmen sonuc alamadim fb sali gunku avrupa macina bileti alamadim yuzden,passolig kart,olumsuz,genel,2,0,1,0,0,1,1,0,1,51,fenerbahce spor kulubu passolig kart basvurusu yaptim mobil odeme ucreti odedim musteri hizmetlerini ariyorum kisa zamanda donus yapilacak deniyor gun odeme bilgilerimi atmama ragmen sonuc alamadim fb sali gunku avrupa macina bileti alamadim yuzden
passolig karti icin basvuruda bulundum sag olsunlar para aninda cekildi ardindan bana onaylanmadi para iadesi icin talep olusturun iletisim saglayin dediler sacma sapan sistemleri var olan tl parama oldu geri iadesi icin bekliyorum form gonderiyorum geri donus hic yok cimer kad,passolig kart; passolig,olumsuz,iade,2,0,0,1,0,1,1,0,1,57,passolig karti icin basvuruda bulundum sag olsunlar para aninda cekildi ardindan onaylanmadi para iadesi icin talep olusturun iletisim saglayin dediler sacma sapan sistemleri parama geri iadesi icin bekliyorum form gonderiyorum geri donus hic yok cimer kad
merhabalar passo lig kartima ait telefon numarami degistirdim eski telefon numarama sms geliyor ulasamiyorum numarami guncelleyemiyorum musteri hizmetlerini ariyorum gereken destegi saglamiyorlar gerekenin yapilmasini rica eder iyi gunler dilerim,passo,olumsuz,uyelik,2,0,0,0,1,0,0,0,1,4,merhabalar passo lig kartima telefon numarami degistirdim eski telefon numarama sms geliyor ulasamiyorum numarami guncelleyemiyorum musteri hizmetlerini ariyorum gereken destegi saglamiyorlar gerekenin yapilmasini rica eder gunler dilerim
telefon numaram degisti passolig numarami degistirmek istiyorum eski numaram kayitli oldugu icin sms alamiyorum asla giris yapamiyorum yardim edin yeni numarami bir sekilde kayit ettirmem gerekiyor kac gundur ugrasiyorum surekli sms eski numarama geliyor eski hattim yok artik maca gidece,passolig,olumsuz,uyelik,2,0,1,0,1,1,0,0,1,48,telefon numaram degisti passolig numarami degistirmek istiyorum eski numaram kayitli oldugu icin sms alamiyorum giris yapamiyorum yardim edin yeni numarami sekilde kayit ettirmem gerekiyor kac gundur ugrasiyorum surekli sms eski numarama geliyor eski hattim yok artik maca gidece
passolig den galatasaray besiktas maci icin bilet alirken bilet parasini aldilar bilet hesabima dusmedi iade talebi olusturdum haftadir donus yapmadilar surec hala devam ediyor mail atiyorlar ayni sikintiyi yasayan kisilerin iadeleri coktan yapildi,passolig,olumsuz,iade,2,0,0,1,1,1,0,0,1,54,passolig galatasaray besiktas maci icin bilet alirken bilet parasini aldilar bilet hesabima dusmedi iade talebi olusturdum haftadir donus yapmadilar surec devam mail atiyorlar ayni sikintiyi yasayan kisilerin iadeleri coktan yapildi
passolig sistemi uzerinden bilet suremi uzatmak istiyorum ancak kartim gozukmuyor kart baglama secenegine tikladigim bilgilerimi girdigim zaman gorseldeki hatayi veriyor sorunumla ilgili destege yazdim ancak yaramadi hizli sekilde cozulmezse maca gidemeyecegim,passolig kart; passolig; passo,olumsuz,genel,2,0,1,0,1,1,1,0,1,90,passolig sistemi uzerinden bilet suremi uzatmak istiyorum kartim gozukmuyor kart baglama secenegine tikladigim bilgilerimi girdigim zaman gorseldeki hatayi veriyor sorunumla destege yazdim yaramadi hizli sekilde cozulmezse maca gidemeyecegim
passolig kartimi baglamaya calisiyorum hata aliyorum musteri hizmetleri kesinlikle yardim edemedi saat icinde mac var cozulmesini istiyorum musteri hizmetleri yardimci olacagiz dediler yardimci olamadilar saat icinde donus yapilmasini rica ediyorum,passolig kart,olumsuz,cagri merkezi yetkinlik,2,0,1,0,1,1,1,0,1,90,passolig kartimi baglamaya calisiyorum hata aliyorum musteri hizmetleri kesinlikle yardim edemedi saat icinde mac cozulmesini istiyorum musteri hizmetleri yardimci olacagiz dediler yardimci olamadilar saat icinde donus yapilmasini rica ediyorum
passo com tr passo uygulamasindan bilet almak icin girdigimde ayni kisi ayni etkinlige birden fazla bilet alamaz hatasi karsilasmaktayim problem surekli tekrar etmektedir cozume kavusturulmasini talep ediyorum kendi uygulamanizdan yazdigimda herhangi bir donus olmadi,passo,olumsuz,genel,2,0,1,0,1,0,0,0,1,15,passo passo uygulamasindan bilet almak icin girdigimde ayni kisi ayni etkinlige fazla bilet alamaz hatasi karsilasmaktayim problem surekli tekrar etmektedir cozume kavusturulmasini talep ediyorum uygulamanizdan yazdigimda donus olmadi
passo lig karti almak icin basvurdugumda telefon numara doldurma kismi hata veriyor passo kayitli oldugum halde yabanci numara passolig hata veriyor numara kayitli olan numarayla uyumlu degil mesaji veriyor passo uygulamasindan ayni basvuruyu yaptigimda yabanci numarami kabul etmiyor,passolig; passo,olumsuz,uyelik,2,0,0,0,1,1,0,0,1,23,passo lig karti almak icin basvurdugumda telefon numara doldurma kismi hata veriyor passo kayitli oldugum yabanci numara passolig hata veriyor numara kayitli numarayla uyumlu degil mesaji veriyor passo uygulamasindan ayni basvuruyu yaptigimda yabanci numarami kabul etmiyor
telefon numarami degistirdim passolig kayitli numarami degistirmek istiyorum eski numaram kayitli oldugu icin sms alamiyorum yeni numarami kaydetmem gerekiyor giris yapamiyorum bilet almak icin giris yapmam gerekiyor yardimci olursaniz sevinirim,passolig,olumsuz,uyelik,1,0,0,0,1,1,0,0,1,23,telefon numarami degistirdim passolig kayitli numarami degistirmek istiyorum eski numaram kayitli oldugu icin sms alamiyorum yeni numarami kaydetmem gerekiyor giris yapamiyorum bilet almak icin giris yapmam gerekiyor yardimci olursaniz sevinirim
telefon numaram degisti passolig numarami degistirmek istiyorum eski numaram kayitli oldugu icin sms alamiyorum asla giris yapamiyorum yardim edin yeni numarami bir sekilde kayit ettirmem gerekiyor kac gundur ugrasiyorum surekli sms eski numarama geliyor eski hattim yok artik maca gidece,passolig,olumsuz,uyelik,2,0,0,0,1,1,0,0,1,23,telefon numaram degisti passolig numarami degistirmek istiyorum eski numaram kayitli oldugu icin sms alamiyorum giris yapamiyorum yardim edin yeni numarami sekilde kayit ettirmem gerekiyor kac gundur ugrasiyorum surekli sms eski numarama geliyor eski hattim yok artik maca gidece
passolig karta basvuru icin bilgileri doldurdum odeme kismina geldigim zaman odeme yapamiyorum kart bilgileri yanlis kart limiti yetersiz hata aliyorum hafta sonu mac var kart basvurusunun acilen yapilmasi gerekiyor passolig yetkililerinden gereginin yapilmasini talep ediyorum,passolig kart; passolig; passo,olumsuz,odeme,2,0,0,1,1,1,1,0,1,94,passolig karta basvuru icin bilgileri doldurdum odeme kismina geldigim zaman odeme yapamiyorum kart bilgileri yanlis kart limiti yetersiz hata aliyorum hafta sonu mac kart basvurusunun acilen yapilmasi gerekiyor passolig yetkililerinden gereginin yapilmasini talep ediyorum
passolig giris yapamiyorum sifremi degistirdim giris yapamiyorum yardimci olmanizi talep ediyorum postami unuttum yeni posta girisi olmuyor nasil giris yapabilirim yardim edin girebileyim passolig imi yenilemek istiyorum nasil cozebilirim passolig yardim,passolig,olumsuz,uygulama,1,0,0,0,1,1,0,0,1,23,passolig giris yapamiyorum sifremi degistirdim giris yapamiyorum yardimci olmanizi talep ediyorum postami unuttum yeni posta girisi olmuyor nasil giris yapabilirim yardim edin girebileyim passolig imi yenilemek istiyorum nasil cozebilirim passolig yardim
passolig kartimin bilet suresini uygulama araciligiyla uzattim fakat uygulamada hala bilet suresini uzatma butonu cikiyor bilet alabilmek icin para yuklemeye calisiyorum ancak oradan tekrar sureyi uzatmak icin para isteniyor yillar once ilk kart basvurusu yaptigimda kart tarafima teslim,passolig kart,olumsuz,diger,1,0,0,0,0,0,1,1,1,28,passolig kartimin bilet suresini uygulama araciligiyla uzattim uygulamada bilet suresini uzatma butonu cikiyor bilet alabilmek icin para yuklemeye calisiyorum tekrar sureyi uzatmak icin para isteniyor yillar once kart basvurusu yaptigimda kart tarafima teslim
passolig passo uygulamasi insanlari magdur ediyor konyaspor passolig aldim kombine almak icin defalarca denememe ragmen bilet vermiyor kartimin iptalini istiyorum boyle sacma bir sistem olamaz arayacagiz diyorlar arayan yok sorunun federasyon tarafindan cozulmesi lazim,passolig kart; passolig; passo,olumsuz,genel,2,1,1,0,1,1,1,0,1,105,passolig passo uygulamasi insanlari magdur konyaspor passolig aldim kombine almak icin defalarca denememe ragmen bilet vermiyor kartimin iptalini istiyorum boyle sacma sistem olamaz arayacagiz diyorlar arayan yok sorunun federasyon tarafindan cozulmesi lazim
sivasspor destek amacli sivasspor passolig karti aldim ayrica kayserispor passolig kartim var yuzden kayserispor sivasspor macina bilet alamiyorum ikisi icinde para odedim maca giremiyorum,passolig kart,olumsuz,diger,1,0,0,0,0,0,1,1,1,28,sivasspor destek amacli sivasspor passolig karti aldim ayrica kayserispor passolig kartim yuzden kayserispor sivasspor macina bilet alamiyorum ikisi icinde para odedim maca giremiyorum
passolig gundur esime kombine almaya calistik alamadik artik bilette kalmadi bunun sorumlusu aldigimiz hata bir organizasyon sadece bilet alabilirsiniz hatasiydi musteri temsilcisi defalarca gorustuk herhangi bir olumlu donus olmadi benim zararimi karsilayacak soyler,passolig,olumsuz,genel,1,1,0,0,0,1,0,0,1,11,passolig gundur esime kombine almaya calistik alamadik artik bilette kalmadi sorumlusu aldigimiz hata organizasyon bilet alabilirsiniz hatasiydi musteri temsilcisi defalarca gorustuk olumlu donus olmadi zararimi karsilayacak soyler
passolig kayitli telefon numarami artik kullanmiyorum yeni telefon numarami eklemek istedigimde eski telefon numarama mesaj gittigi soyleniyor eski numaram kapali durumda telefon numarami guncelleyemiyorum uygulamaya giremiyorum yardimci olur musunuz,passolig,olumsuz,uyelik,2,0,0,0,1,1,0,0,1,23,passolig kayitli telefon numarami artik kullanmiyorum yeni telefon numarami eklemek istedigimde eski telefon numarama mesaj gittigi soyleniyor eski numaram kapali durumda telefon numarami guncelleyemiyorum uygulamaya giremiyorum yardimci musunuz
merhaba yeni sezon icin passolig kart basvurusu yapmak istiyorum fakat benden is telefonu ev telefonu isteniyor isimin bir is telefonu yok ev telefonu kullanmiyoruz siteden uygulamadan denedim olmadi lutfen yardimci olun maclara gitmek istiyorum,passolig kart,olumsuz,uyelik,1,0,0,0,1,1,1,0,1,60,merhaba yeni sezon icin passolig kart basvurusu istiyorum is telefonu ev telefonu isteniyor isimin is telefonu yok ev telefonu kullanmiyoruz siteden uygulamadan denedim olmadi lutfen yardimci olun maclara gitmek istiyorum
passolig kartimin basvurusu onaylandi sorunsuz bir sekilde fotografimi yukledim odemesini yaptim ancak odeme yapildiktan sonra fotografiniz uygun degildir gun icinde degistirilmezse basvurunuz iptal olacaktir mesaj geldi fotografin nereden degistirilebilecegi gozukmuyor atilan lin,passolig kart,olumsuz,uygulama,2,0,0,0,1,1,1,0,1,60,passolig kartimin basvurusu onaylandi sorunsuz sekilde fotografimi yukledim odemesini yaptim odeme yapildiktan fotografiniz uygun degildir gun icinde degistirilmezse basvurunuz iptal olacaktir mesaj geldi fotografin degistirilebilecegi gozukmuyor atilan lin
passolig kart cikaramiyorum uygulama web sitesinden denedim olmuyor nufus cuzdani seri numarasi yanlis hatasi veriyor musteri hizmetlerini aradigim zaman otomatik telesekreter cikiyor muhatap bulamiyorum beni passolig kart cikarmak icin uygulamaya yonlendiriyor,passolig kart; passolig,olumsuz,genel,2,0,0,0,1,1,1,0,1,60,passolig kart cikaramiyorum uygulama web sitesinden denedim olmuyor nufus cuzdani seri numarasi yanlis hatasi veriyor musteri hizmetlerini aradigim zaman otomatik telesekreter cikiyor muhatap bulamiyorum passolig kart cikarmak icin uygulamaya yonlendiriyor
